Label,Tokens
0,"['heard', 'complaint', 'order', 'think', 'come', 'another', 'complain', 'hear', 'also', 'falling', 'fire', 'great']"
2,"['dauphin', 'bastard', 'inglorious', 'league', 'shall', 'upon', 'footing', 'land', 'send', 'fair-play', 'order', 'make', 'compromise', 'insinuation', 'parley', 'base', 'truce']"
0,"['perfect', 'gentleman', 'framing', 'temper', 'fiend', 'gentleman', 'said', 'tell', 'whether', 'cause', 'like']"
2,"['ever', 'disseat', 'liv', '’', 'long', 'enough', 'way', 'life', 'fall', '’', 'sere', 'yellow', 'leaf']"
0,"['anger', 'italian', 'policeman', 'expressed', 'volubly', 'father', 'brown', 'largely', 'mixed', 'admiration', 'like', 'escape', 'u']"
2,"['old', 'nature', 'stand', 'verge', 'confine', 'rul', '’', 'led', 'discretion', 'discerns']"
2,"['whirlwind', 'star-blasting', 'taking', 'poor', 'tom', 'charity', 'foul', 'fiend', 'vexes', 'could', '—and']"
1,"['delicate', 'plant', 'take', 'care', 'health', 'complexion', 'dear', 'change', 'stocking', 'yes', 'sir', 'indeed']"
1,"['sensation', 'think', 'undervalued', 'strength', 'long', 'well-written', 'letter', 'giving', 'particular', 'journey', 'feeling', 'expressing']"
1,"['letter', 'sure', 'tell', 'story', 'great', 'deal', 'better', 'tell', 'afraid']"
1,"['sends', 'u', 'sack', 'every', 'year', 'certainly', 'never', 'keeping', 'apple', 'anywhere', 'one', 'tree', 'believe']"
1,"['tongue', 'circumstance', 'regret', 'related', 'also', 'jane', 'fairfax', 'doubt', 'unfeignedly', 'unequivocally', 'regret']"
2,"['might', 'see', 'death', 'notwithstanding', 'use', 'pleasure', 'love', 'persuade', 'come', 'let']"
0,"['syme', 'suppose', 'making', 'clear', 'last', 'thing', 'come', 'man', 'like']"
2,"['conceals', 'death', 'edmund', 'dissuaded', 'intent', 'found', 'pight', 'curst', 'speech', 'threaten', '’']"
0,"['cautiously', 'advancing', 'glare', 'chance', 'lantern', 'lit', 'face', 'two', 'foremost', 'one', 'face', 'wore', 'black']"
1,"['question', 'reason', 'think', 'ill', 'least', 'except', 'extreme', 'perpetual', 'cautiousness', 'word', 'manner']"
2,"['briefly', 'wisely', 'truly', 'wisely', 'say', 'bachelor', 'second', 'citizen', '’', 'much', 'say', 'fool', 'marry']"
2,"['sober', 'habit', 'talk', 'respect', 'swear', 'wear', 'prayer-books', 'pocket', 'look', 'demurely', 'nay', 'grace']"
0,"['tomorrow', 'man', 'warmly', 'concerned', 'large', 'theory', 'always', 'relish', 'applying', 'triviality', 'great', 'specialist']"
1,"['beautiful', 'original', 'asked', 'five', 'six', 'time', 'allowing', 'hear', 'name', 'dear', 'name']"
0,"['hard', 'second', 'seemed', 'singularly', 'improved', 'briskness', 'entered', 'wooded', 'avenue', 'two', 'fence', 'thin', 'greyish', 'wood', 'often', 'enclose']"
2,"['gross', 'beetle', 'half', 'way', 'hang', 'one', 'gather', 'samphire—dreadful', 'trade', 'methinks', 'seems', 'bigger', 'head', 'fisherman', 'walk', 'upon']"
1,"['moment', 'unquestionably', 'sixteen', 'mile', 'distant.', 'time', 'quickest', 'arrangement', 'mind', 'must', 'collected', 'calm']"
2,"['garden', 'water-pots', 'ay', 'laying', 'autumn', '’', 'dust', 'gentleman', 'good', 'sir', 'lear', 'die', 'bravely', 'like', 'smug', 'bridegroom', 'jovial']"
1,"['nobody', 'care', 'letter', 'thing', 'always', 'happy', 'pleasant', 'companion', 'quite', 'determined', 'refuse']"
0,"['brown', 'would', 'blacken', 'face', 'flambeau', 'leaning', 'motionless', 'parapet', 'laughed', 'said', 'dear', 'fellow', 'father', 'brown', 'also', 'leaning', 'motionless']"
1,"['answer', 'like', 'see', 'answer', 'communication', 'intended', 'marriage', 'emma', 'accepted']"
2,"['wonder', 'mortal', 'eye', 'berowne', 'earth', 'corporal', 'lie', 'dumaine', 'amber', 'hair', 'foul', 'hath', 'amber', 'quoted', 'berowne']"
1,"['may', 'happen', 'prevent', 'ball', 'disappointment', 'would', 'look', 'forward', '_very_', 'great', 'pleasure']"
1,"['hurry', 'find', 'fault', 'suspected', 'elegance', 'ease', 'elegance.', 'almost', 'sure', 'young', 'woman']"
2,"['move', 'passion', 'therefore', 'let', '’', 'hear', 'dumaine', '_picking', 'pieces_', 'berowne', '’', 'writing', 'name']"
2,"['blood', 'speaks', 'vein', 'confusion', 'power', 'oration', 'fairly', 'spoke', 'beloved', 'prince']"
1,"['much', 'rather', 'astonished', 'find', 'lady-like', 'really', 'quite', 'gentlewoman', 'mrs.', 'weston', 'manner', 'said', 'emma', 'always']"
0,"['away', 'two', 'fantastics', 'quitted', 'fantastic', 'town', 'ii', 'secret', 'gabriel', 'syme', 'cab', 'pulled']"
0,"['even', 'classic', 'face', 'last', 'nightmare', 'touch', 'smile', 'suddenly', 'went', 'wrong', 'spasm', 'smile', 'instantaneous']"
0,"['cried', 'professor', 'struck', 'forehead', 'padded', 'cell', 'said', 'bull', 'solidly', 'long', 'silence', 'ratcliffe', 'said']"
2,"['take', 'sword', 'give', 'captain', 'edgar', 'haste', 'thee', 'thy', 'life', '_exit', 'edgar._', 'edmund', 'hath', 'commission', 'thy', 'wife']"
1,"['think', 'differently', 'meanwhile', 'need', 'talk', 'much', 'subject', 'mistake', 'quite', 'mistake', 'replied', 'exerting']"
2,"['chamber', 'u', '’', 'dagger', 'done', '’', 'lady', 'macbeth', 'dare', 'receive', 'shall', 'make', 'grief', 'clamour']"
2,"['open', 'lip', 'vain', 'discover', 'government', 'duke', 'shall', 'much', 'amiss', 'yet', 'matter', 'stand', 'avoid']"
2,"['bond', 'wont', 'call', 'usurer', 'let', 'look', 'bond', 'wont', 'lend', 'money', 'christian']"
0,"['chaos', 'metal', 'tall', 'lean', 'lamp-post', 'stood', 'straight', 'edge', 'marine', 'parade', 'stood']"
1,"['well', 'much', 'real', 'feeling', 'address', 'woman', 'haphazard', 'selfish', 'passion', 'conceit', 'farthest']"
0,"['unusual', 'concentration', 'curiosity', 'think', 'rude', 'let', 'think', 'moment', 'right', 'said', 'flambeau', 'laughing', 'finished', 'beer']"
2,"['arch-villain', 'believe', 'royal', 'prince', 'le', '’', 'nothing', '’', 'name', 'badness', 'duke', 'mine']"
0,"['sky', 'growing', 'brighter', 'bluer', 'realize', 'yet', 'coming', 'nearer', 'light']"
2,"['come', 'lorenzo', 'hereafter', 'lorenzo', 'sweet', 'friend', 'patience', 'long', 'abode', 'affair', 'made', 'wait']"
2,"['determination', 'justice', 'yet', 'framed', 'instruction', 'frailty', 'many', 'deceiving', 'promise', 'life']"
2,"['write', 'edmund', 'might', 'transport', 'purpose', 'word', 'belike', 'somethings', 'know', '’', 'love', 'thee', 'much', 'let']"
1,"['must', 'therefore', 'spend', 'quiet', 'interval', 'young', 'man', 'company', 'convey', 'harriet', 'drove', 'crown']"
1,"['mrs.', 'weston', 'disengaged', 'emma', 'began', 'mr.', 'frank', 'churchill', 'writes', 'one', 'best', 'gentleman', 'hand', 'ever', 'saw', 'admire']"
2,"['plague', 'madman', 'lead', 'blind', 'bid', 'thee', 'rather', 'thy', 'pleasure', 'rest', 'gone', 'old', 'man', '’', 'bring']"
2,"['hand', 'shall', 'satisfied', 'pindarus', 'doubt', 'noble', 'master', 'appear']"
0,"['chair', 'going', 'peg', 'behind', 'door', 'proceeded', 'put', 'coat', 'waistcoat', 'rough', 'dark', 'tweed']"
0,"['episcopal', 'gaiter', 'drawing-room', 'cried', 'voice', 'thunder', ""'down"", 'presumptuous', 'human', 'reason', 'found', 'way']"
1,"['came', 'mrs.', 'weston', 'highbury', 'seemed', 'take', 'cordially', 'sitting', 'appeared']"
2,"['oswald', 'meeting', 'goneril', 'welcome', 'lord', 'marvel', 'mild', 'husband', 'met', 'u', 'way', '’', 'master', 'oswald', 'madam', 'within']"
1,"['could', 'allow', 'feel', 'quite', 'assured', 'till', 'another', 'night', 'reasonable', 'visit', 'paid', 'mr.', 'weston', 'began', 'move.', 'must']"
1,"['notice', 'situation', 'civility.', 'fancied', 'love', 'evidently', 'must', 'dependence']"
2,"['utter', 'street', '“', 'daughter', 'ducat', 'daughter', 'fled', 'christian', 'christian', 'ducat', 'justice', 'law', 'ducat']"
1,"['father', 'sake', 'know', 'allow', 'arm', 'pressed', 'added', 'broken', 'subdued', 'accent', 'feeling']"
1,"['implied', 'conviction', 'part', 'passed', 'could', '_you_', 'hear', 'cried', 'miss', 'bates', 'could']"
1,"['walk', 'till', 'come', 'shall', 'missed', 'goodness', 'say']"
1,"['said', 'jane', 'heard', 'kind', 'offer', 'heard', 'every', 'thing', 'oh', 'yes', 'dear', 'dare', 'say', 'might', 'know', 'door']"
0,"['neck', 'along', 'branch', 'looked', 'treacherous', 'twig', 'flambeau', 'could', 'see', 'colonel', 'dubosc', 'walking', 'brilliantly-lighted', 'luxurious']"
0,"['old', 'one', 'must', 'seawood', 'think', 'lord', 'pooley', 'experiment', 'sicilian', 'singer', 'christmas', 'talk']"
2,"['solomon', 'tune', 'jig', 'nestor', 'play', 'push-pin', 'boy', 'critic', 'timon', 'laugh', 'idle', 'toy', 'lie', 'thy', 'grief']"
1,"['obliged', 'emma', 'conscience', 'told', 'cheerful', 'volubility', 'le', 'ease', 'look', 'manner', 'friendly', 'inquiry']"
0,"['want', 'supreme', 'council', 'anarchy', 'infected', 'maudlin', 'mercy', 'hear', 'hear', 'time', 'ceremonial', 'politeness', 'neither']"
2,"['dainty', 'bit', 'make', 'rich', 'rib', 'bankrupt', 'quite', 'wit', '_he', 'signs._', 'dumaine', 'loving', 'lord', 'dumaine', 'mortified', 'grosser', 'manner']"
0,"['mankind', 'die', 'zem', 'cried', 'pole', 'thick', 'excitement', 'slay', 'zare', 'oppressor', 'care', 'game', 'gonzealment']"
2,"['purchase', 'u', 'good', 'opinion', 'buy', 'men', '’', 'voice', 'commend', 'deed', 'shall', 'said', 'judgement', 'rul', '’', 'hand', 'youth']"
1,"['knew', 'desired', 'supply', 'took', 'mine', 'cut', 'piece']"
0,"['friend', 'much', 'longer', 'becoming', 'dark', 'ugly', 'question', 'year', 'two', 'boulnois', 'married', 'beautiful', 'unsuccessful', 'actress']"
2,"['may', 'befall', 'lose', 'battle', 'last', 'time', 'shall', 'speak', 'together', 'determined']"
0,"['tribe', 'man', 'subtly', 'differently', 'wrong', 'next', 'sat', 'tuesday', 'tousle-headed', 'gogol', 'man', 'obviously', 'mad']"
0,"['gun', 'meant', 'harm', 'man', 'one', 'keeping', 'bullet', 'pilgrim', 'pond']"
2,"['france', 'sir', 'fool', 'hath', 'much', 'pined', 'away', 'lear', 'noted', 'well', 'go', 'tell', 'daughter']"
1,"['dear', 'highbury', 'friendly', 'shake', 'hand', 'earnest', 'good-bye', 'closed', 'speech', 'door', 'soon', 'shut']"
1,"['month', 'ago', 'sorry', 'cold', 'never', 'prevalent', 'autumn', 'mr.', 'wingfield', 'told']"
0,"['looked', 'surprise', 'girl', 'red', 'hair', 'also', 'looked', 'something', 'stronger', 'astonishment', 'simply']"
2,"['man', 'enter', 'stephano', 'lorenzo', 'come', 'fast', 'silence', 'night', 'stephano', 'friend', 'lorenzo', 'friend', 'friend', 'name']"
2,"['lord', 'sin', 'break', 'pardon', 'sudden', 'bold', 'teach', 'teacher', 'ill', 'beseemeth', 'vouchsafe', 'read']"
2,"['relieve', 'go', 'maintain', 'talk', 'duke', 'charity', 'perceived', 'ask']"
1,"['fair', 'judge', 'case', 'much', 'used', 'live', 'alone', 'know', 'value', 'companion', 'perhaps']"
1,"['interesting', 'day', 'arrived', 'mrs.', 'weston', 'faithful', 'pupil', 'forget', 'either', 'ten', 'eleven', 'twelve', 'think']"
1,"['soon', 'cut', 'away', 'would', 'lent', 'another', 'left', 'upon', 'table']"
2,"['opening', 'bigger', 'key', 'doth', 'command', 'little', 'door', 'vineyard', 'garden', 'lead', 'made']"
0,"['man', 'well', 'literary', 'style', 'somewhat', 'improved', 'admitted', 'priest', 'cheerfully', 'still', 'see']"
0,"['upon', 'sprawling', 'eccentricity', 'starry', 'pinnacle', 'commonplace', 'felt', 'towards', 'unconscious', 'elementary', 'superiority']"
2,"['vain', 'formed', 'eye', 'therefore', 'like', 'eye', 'full', 'strange', 'shape', 'habit', 'form', 'varying', 'subject']"
2,"['—that', 'grant', 'put', 'sting', 'may', 'danger', 'th', '’', 'abuse', 'greatness']"
1,"['small', 'delicate', 'hartfield', 'pork', 'like', 'pork', 'still', 'pork', 'dear', 'emma', 'unless', 'one', 'could', 'sure']"
2,"['wrinkled', 'brow', 'nod', 'rolling', 'eye', 'saw', 'smith', 'stand', 'hammer', 'thus', 'whilst', 'iron', 'anvil', 'cool']"
1,"['wasted', 'inferior', 'society', 'highbury', 'connexion', 'acquaintance', 'already', 'formed', 'unworthy', 'friend']"
1,"['come', 'sit', 'heat', 'themselves.', 'mrs.', 'weston', 'seemed', 'walked', 'purpose', 'tired', 'sit']"
0,"['priest', 'gently', 'died', 'sea', 'fear', 'yes', 'groaned', 'admiral', 'one', 'brutal', 'accident', 'built', 'lying']"
2,"['let', 'u', 'go', 'charge', 'u', 'upon', 'inter', '’', 'gatories', 'answer', 'thing', 'faithfully', 'gratiano', 'let', 'first', 'inter', '’', 'gatory']"
2,"['know', 'worst', 'bastard', 'whate', '’', 'er', 'think', 'good', 'word', 'think', 'best', 'salisbury', 'grief', 'manner', 'reason', 'bastard']"
1,"['crown', 'come', 'well', 'said', 'deliberating', 'manner', 'five', 'minute', 'perhaps', 'mrs.', 'weston', 'mr.', 'frank', 'churchill']"
2,"['fair', 'lady', 'leave', '_kissing', 'her_', 'come', 'note', 'give', 'receive', 'like', 'one', 'two', 'contending', 'prize']"
2,"['oath', 'oath', 'heaven', 'shall', 'lay', 'perjury', 'upon', 'soul', 'venice', 'portia', 'bond', 'forfeit']"
1,"['longer', 'took', 'history', 'indeed', 'situation', 'well', 'beauty', 'considered', 'elegance', 'destined']"
1,"['every', 'thing', 'testifying', 'ingenuousness', 'disposition', 'lowly', 'opinion', 'must', 'appear', 'particular', 'advantage', 'moment']"
0,"['saw', 'rising', 'round', 'side', 'road', 'red', 'irregular', 'building', 'saffron', 'park', 'idea']"
0,"['passage', 'cried', 'dagger', 'mine', 'father', 'brown', 'could', 'turn', 'heavy', 'boot', 'seymour', 'plunging', 'room']"
2,"['attends', 'thy', 'answer', 'impose', 'service', 'thy', 'love', 'rosaline', 'oft', 'heard', 'lord', 'berowne', 'saw']"
1,"['rather', 'inclined', 'attribute', 'delicacy', 'suspicion', 'appearance', 'friendship', 'declining', 'aware', 'parting']"
2,"['man', 'gratiano', 'hand', 'gave', 'youth', 'kind', 'boy', 'little', 'scrubbed', 'boy', 'higher', 'thyself']"
2,"['yesterday', 'lighted', 'fool', 'way', 'dusty', 'death', 'brief', 'candle', 'life', '’', 'walking', 'shadow', 'poor', 'player', 'strut', 'fret']"
1,"['suppose', 'could', 'speak', 'another', 'word.', 'voice', 'lost', 'sat', 'waiting', 'great', 'terror', 'till', 'harriet', 'answer', 'harriet']"
1,"['say', 'randalls', 'near', 'randalls', 'door', 'thrown', 'open', 'miss', 'bates', 'miss', 'fairfax', 'walked']"
2,"['good', 'fortune', 'make', 'blest', 'cursed', '’', 'st', 'among', 'men', '_cornets', 'exeunt._', 'scene', 'ii', 'venice', 'street', 'enter', 'launcelet', 'gobbo', 'clown', 'alone', 'launcelet']"
2,"['beaten', 'brass', 'airless', 'dungeon', 'strong', 'link', 'iron', 'retentive', 'strength', 'spirit', 'life', 'weary', 'worldly']"
0,"['fear', 'doctor', 'fear', 'airless', 'vacuum', 'science', 'first', 'old', 'fear', 'miracle', 'might', 'happen']"
0,"['said', 'ever', 'cared', 'rap', 'hated', 'husband', 'asked', 'turned', 'round', 'face', 'sky']"
1,"['hear', 'charming', 'collection', 'new', 'ribbon', 'town', 'jane', 'came', 'back', 'delighted', 'yesterday', 'thank', 'ye', 'glove']"
1,"['dread', 'making', 'story', 'known', 'colonel', 'campbell', 'poor', 'girl', 'said', 'emma', 'love', 'excessively', 'suppose', 'must']"
0,"['way', 'rationally', 'reassuring', 'simply', 'broadly', 'comic', 'like', 'cluster', 'dickens', 'character', 'major', 'putnam', 'managed', 'slip', 'inside']"
2,"['shall', 'hear', 'faith', 'infringed', 'zeal', 'swear', 'scorn', 'spend', 'wit']"
0,"['warning', 'men', 'deluge', 'barbaric', 'denial', 'seemed', 'getting', 'nearer', 'enemy', 'worse', 'nearer']"
2,"['’', 'erthrown', 'make', 'none', 'shall', 'stay', 'mocking', 'intended', 'game', 'well', 'mocked', 'depart', 'away']"
1,"['least', 'well', 'evil', 'always', 'good', 'others', 'shall', 'many', 'fellow-mourners', 'ball', 'frank', 'churchill', 'mr']"
2,"['tell', 'sir', 'give', 'hearing', 'falstaff', 'speak', 'good', 'master', 'brook', 'shall', 'glad', 'servant', 'ford', 'sir']"
1,"['one', 'word', 'gratitude', 'concurrence', 'common', 'kindness', 'time', 'compose', 'reflected', 'seemed', 'feel']"
2,"['taken', 'maid', 'king', 'maid', 'serve', 'turn', 'sir', 'costard', 'maid', 'serve', 'turn', 'sir', 'king', 'sir']"
0,"['outer', 'salon', 'remembering', 'man', 'mad', 'fit', 'fear', 'hurried', 'inmost', 'chamber', 'also', 'empty', 'steel', 'turret']"
0,"['father', 'christmas', 'white', 'drift', 'rising', 'round', 'boot', 'ankle', 'seemed', 'nothing', 'could', 'tear', 'away']"
1,"['evil', 'prejudiced', 'chance', 'agreeing', 'till', 'really', 'prejudiced']"
2,"['surety', 'give', 'bid', 'keep', 'better', 'antonio', 'lord', 'bassanio', 'swear', 'keep', 'ring', 'bassanio']"
0,"['right', 'engaged', 'syme', 'quite', 'swept', 'foot', 'made', 'feeble', 'fight', 'irrevocable', 'phrase', 'really']"
0,"['four', 'three', 'lucky', 'four', 'one', 'others', 'went', 'stair', 'silence', 'young', 'man', 'called']"
1,"['blessing', 'could', 'utter', 'friend', 'adventure', 'fine', 'young', 'man', 'lovely', 'young', 'woman', 'thrown', 'together']"
0,"['black', 'hat', 'also', 'black', 'yet', 'glossy', 'skin', 'flung', 'back', 'light', 'eight', 'angle', 'needle']"
2,"['edgar', 'hail', 'gentle', 'sir', 'gentleman', 'sir', 'speed', '’', 'edgar', 'hear', 'aught', 'sir', 'battle', 'toward', 'gentleman']"
2,"['string', 'life', 'began', 'crack', 'twice', 'trumpet', 'sounded', 'left', 'tranc', '’', 'albany', 'edgar', 'kent', 'sir']"
1,"['good', 'deal', 'present', 'future', 'state', 'engagement', 'mrs.', 'weston', 'convinced', 'conversation', 'must', 'greatest']"
1,"['time', 'also', 'rejoice', 'harriet', 'secret', 'escaped', 'resolve', 'need', 'not.']"
0,"['unequal', 'eccentric', 'way', 'plank', 'beam', 'good', 'seasoned', 'oak', 'wood', 'cut', 'raw']"
2,"['yet', 'unbegotten', 'sin', 'time', 'prove', 'deadly', 'bloodshed', 'jest', 'exampled', 'heinous', 'spectacle', 'bastard', 'damned']"
1,"['hazarded', 'law', 'line', 'daughter', 'lived', 'emma', 'guessed']"
2,"['hid', 'good', 'advantage', 'night', 'spoken', '’', 'gainst', 'duke', 'cornwall', '’', 'coming', 'hither']"
1,"['enscombe', 'sort', 'could', 'make', 'answer', 'far', 'enscombe', 'concerned', 'little', 'going']"
0,"['righted', 'something', 'none', 'le', 'incurably', 'sad', 'strangely', 'unreal', 'went', 'strange']"
0,"['country', 'matter', 'detail', 'could', 'explained', 'rose', 'central', 'mountain', 'matter', 'could', 'explain']"
0,"['often', 'would', 'trouble', 'dress', 'simple', 'meal', 'pattered', 'among', 'corded', 'brown-paper', 'parcel', 'one', 'else', 'allowed']"
0,"['gold', 'crest', 'man', 'rampant', 'lay', 'back', 'chair', 'broad', 'smile', 'picture', 'optimist']"
0,"['world', 'cecil', 'fanshaw', 'person', 'kind', 'commonly', 'urge', 'crude', 'pleasing', 'enthusiasm', 'young', 'man', 'light-haired']"
0,"['held', 'hard', 'paused', 'minute', 'stuff', 'coffee', 'coarse', 'thick', 'sandwich', 'coffee', 'stall']"
1,"['turn', 'attention', 'son-in-law', 'pursuing', 'triumph', 'rather', 'unfeelingly', 'admired', 'resolution', 'much', 'sir', 'said']"
1,"['friendship', 'mrs.', 'dixon', 'could', 'hardly', 'expected', 'excused', 'accompanying', 'colonel', 'mr', 'campbell', 'true', 'true']"
1,"['admitted', 'hartfield', 'artlessly', 'impressed', 'appearance', 'every', 'thing', 'superior', 'style', 'used']"
